,ID,keyword,weight
0,169,已經,0.7245313638121211
1,169,會員,0.7245313638121211
2,169,UBER,0.7245313638121211
3,169,付年費,0.36226568190606057
4,169,現在,0.36226568190606057
0,170,北北,1.3283075003222222
1,170,基桃,1.3283075003222222
2,170,這些,1.3283075003222222
3,170,活該,1.3283075003222222
4,170,什麼,1.3283075003222222
0,171,年費,11.9547675029
0,172,謝謝,11.9547675029
0,173,什麼,1.19547675029
1,173,別的,1.19547675029
2,173,加個,1.19547675029
3,173,費用,1.19547675029
4,173,名目,0.874162235276
0,174,漲價,0.74717296893125
1,174,然後,0.74717296893125
2,174,再說,0.74717296893125
3,174,比較,0.74717296893125
4,174,最後,0.74717296893125
0,175,退費,1.3283075003222222
1,175,繳了,0.6641537501611111
2,175,年費,0.6641537501611111
3,175,費用,0.6641537501611111
4,175,調整,0.6641537501611111
0,176,刪除,2.39095350058
1,176,foodpanda,2.39095350058
2,176,從今開始,2.39095350058
3,176,UberEats,2.39095350058
4,176,改用,1.6400468157180002
0,177,幹嘛,3.9849225009666664
1,177,平台,2.081446828516667
2,177,真的,1.8779141014566667
0,178,訂閱,0.9962306252416666
1,178,年費制,0.9962306252416666
2,178,熊貓,0.9962306252416666
3,178,起價,0.9962306252416666
4,178,公佈,0.9962306252416666
0,179,繳完,1.7078239289857142
1,179,年費,1.7078239289857142
2,179,退訂,1.7078239289857142
3,179,續約,1.7078239289857142
4,179,多收,1.4699656770428573
0,180,還是,3.9849225009666664
1,180,ubereat,3.9849225009666664
2,180,使用,1.5054333142633334
0,181,好貴,11.9547675029
0,182,訂餐,3.9849225009666664
1,182,閃退,3.9849225009666664
2,182,一半,2.0313270931500003
0,183,會員,1.4943459378625
1,183,剛買,0.74717296893125
2,183,年費,0.74717296893125
3,183,看過,0.74717296893125
4,183,漲價,0.74717296893125
0,184,漲價,2.39095350058
1,184,針對,2.39095350058
2,184,怎樣,2.39095350058
3,184,全台,2.28315420044
4,184,北部,1.178462416332
0,185,訂閱費,1.4943459378625
1,185,現在,1.4943459378625
2,185,費是,1.4943459378625
3,185,怎麼回事,1.4943459378625
4,185,夠爛,1.4943459378625
0,186,價錢,1.9924612504833332
1,186,原價,1.9924612504833332
2,186,的話,1.9924612504833332
3,186,更棒,1.9924612504833332
4,186,接近,0.9527404796466666
0,187,顯示,1.0395450002521738
1,187,圖購,0.5197725001260869
2,187,之後,0.5197725001260869
3,187,訂單,0.5197725001260869
4,187,品項,0.5197725001260869
0,188,祝你們,2.988691875725
1,188,趕快,2.988691875725
2,188,倒閉,2.988691875725
3,188,爛透,2.988691875725
0,189,退訂,5.97738375145
1,189,ubereats,5.97738375145
0,190,選擇,3.9849225009666664
1,190,不用,2.00299099755
2,190,可以,1.1683730840533333
0,191,餐點,1.2367000865068964
1,191,曾經,0.4122333621689655
2,191,熊貓,0.4122333621689655
3,191,老客戶,0.4122333621689655
4,191,訂購,0.4122333621689655
0,192,我們,3.9849225009666664
1,192,什麼,3.9849225009666664
2,192,平台,2.081446828516667
0,193,月費,1.7078239289857142
1,193,還要,1.7078239289857142
2,193,越來越,1.7078239289857142
3,193,坑錢,1.7078239289857142
4,193,多收,1.4699656770428573
0,194,續訂,0.7590328573269841
1,194,費用,0.5692746429952381
2,194,調整,0.5692746429952381
3,194,我們,0.37951642866349206
4,194,將於,0.37951642866349206
0,195,年費,0.7969845001933333
1,195,會員,0.7969845001933333
2,195,然後,0.7969845001933333
3,195,現在,0.7969845001933333
4,195,開始,0.7969845001933333
0,196,訂閱,1.9924612504833332
1,196,強迫,1.9924612504833332
2,196,額外,1.9924612504833332
3,196,費用,1.9924612504833332
4,196,取消,1.0898837038333333
0,197,什麼,5.97738375145
1,197,到底,2.9013214479
0,198,你們,1.3283075003222222
1,198,會員,1.3283075003222222
2,198,還好,1.3283075003222222
3,198,pro,1.3283075003222222
4,198,以後,1.3283075003222222
0,199,消費者,1.3793962503346153
1,199,突如其來,0.4597987501115384
2,199,使用費,0.4597987501115384
3,199,已經,0.4597987501115384
4,199,付月,0.4597987501115384
0,200,費用,3.9849225009666664
1,200,什麼,3.9849225009666664
2,200,平台,2.081446828516667
0,201,節省,1.19547675029
1,201,外送費,1.19547675029
2,201,選擇,1.19547675029
3,201,繳年,1.19547675029
4,201,費來,1.19547675029
0,202,pro,1.4943459378625
1,202,會員,1.4943459378625
2,202,買來,1.4943459378625
3,202,幹嘛,1.4943459378625
4,202,多收,1.2862199674125
0,203,無法,3.9849225009666664
1,203,聯絡,3.9849225009666664
2,203,客服,2.88985634504
0,204,噁心,5.97738375145
1,204,真得,5.1315457461
0,205,會員,2.39095350058
1,205,訂年費,1.19547675029
2,205,再收,1.19547675029
3,205,坑殺,1.19547675029
4,205,已經,1.19547675029
0,206,絕對,5.97738375145
1,206,一顆,5.97738375145
0,207,標題,11.9547675029
0,208,服務,2.39095350058
1,208,爛貴,2.39095350058
2,208,還多收,2.39095350058
3,208,就算,1.319501520148
4,208,平台,1.2488680971100001
0,209,App,0.8539119644928571
1,209,刪掉,0.8539119644928571
2,209,下載,0.8539119644928571
3,209,這個,0.8539119644928571
4,209,動作,0.8539119644928571
0,210,會員,1.2808679467392856
1,210,當初,0.42695598224642856
2,210,不會,0.42695598224642856
3,210,額外,0.42695598224642856
4,210,隱藏,0.42695598224642856
0,211,垃圾,7.98988100794
0,212,開始,0.597738375145
1,212,收費,0.597738375145
2,212,PRO,0.597738375145
3,212,不讓,0.597738375145
4,212,退費,0.597738375145
0,213,同樣,2.6566150006444444
1,213,東西,1.3283075003222222
2,213,foodpanda,1.3283075003222222
3,213,價錢,1.3283075003222222
4,213,Uber,1.3283075003222222
0,214,WTF,1.9924612504833332
1,214,收錢,1.9924612504833332
2,214,會員,1.9924612504833332
3,214,被當,1.9924612504833332
4,214,白癡,1.9924612504833332
0,215,貪婪,3.9849225009666664
1,215,混帳,3.9849225009666664
2,215,平台,2.081446828516667
0,216,培養,1.0867970457181817
1,216,壞脾氣,1.0867970457181817
2,216,適合,1.0867970457181817
3,216,這款,1.0867970457181817
4,216,遊戲,1.0867970457181817
0,217,客服,0.5938060982958905
1,217,遲到,0.4912918151876712
2,217,有時候,0.3275278767917808
3,217,聯絡,0.3275278767917808
4,217,服務,0.3275278767917808
0,218,費是,1.3283075003222222
1,218,什麼,1.3283075003222222
2,218,以後,1.3283075003222222
3,218,每個,1.3283075003222222
4,218,多一筆,1.3283075003222222
0,219,體諒,1.2583965792526315
1,219,客人,0.7034983389768421
2,219,年費,0.6291982896263157
3,219,請問,0.6291982896263157
4,219,買年費,0.6291982896263157
0,220,會員,3.5864302508699994
1,220,收錢,2.39095350058
2,220,還要,1.19547675029
3,220,不會,1.19547675029
4,220,價格,1.19547675029
0,221,年費,1.9924612504833332
1,221,過後,1.9924612504833332
2,221,拜拜,1.83505098235
3,221,不送,1.773763519
4,221,跳槽,1.6519489342350002
0,222,爛得,5.433985228590909
1,222,要死,3.736593201345454
2,222,要爛,1.0867970457181817
0,223,非常感謝,11.9547675029
0,224,訂閱,1.9924612504833332
1,224,機制,1.9924612504833332
2,224,加收,1.71952645225
3,224,不合理,1.2867768330533333
4,224,平台,1.0407234142583335
0,226,超爛,0.74717296893125
1,226,繳了,0.74717296893125
2,226,年費,0.74717296893125
3,226,開始,0.74717296893125
4,226,擺明,0.74717296893125
0,227,要收,1.0867970457181817
1,227,的話,1.0867970457181817
2,227,應該,1.0867970457181817
3,227,回歸,1.0867970457181817
4,227,市場價,1.0867970457181817
0,228,課長,3.9849225009666664
1,228,你們,3.9849225009666664
2,228,慢慢,2.0794032789266668
0,229,年繳,0.9195975002230768
1,229,馬上,0.9195975002230768
2,229,差勁,0.9195975002230768
3,229,號召,0.9195975002230768
4,229,親友,0.9195975002230768
0,230,營運,1.0867970457181817
1,230,已經,0.5433985228590908
2,230,35%,0.5433985228590908
3,230,還要,0.5433985228590908
4,230,訂閱,0.5433985228590908
0,231,這吃,1.0867970457181817
1,231,刪除,1.0867970457181817
2,231,收外,1.0867970457181817
3,231,送費,1.0867970457181817
4,231,我要,1.0867970457181817
0,232,酌收,0.37735801346857145
1,232,foodpanda,0.34156478579714283
2,232,對於,0.34156478579714283
3,232,計費,0.34156478579714283
4,232,項目,0.34156478579714283
0,233,漲價,1.5939690003866667
1,233,欺騙,0.7969845001933333
2,233,消費者,0.7969845001933333
3,233,APP,0.7969845001933333
4,233,一樣,0.7969845001933333
0,234,你們,1.2583965792526315
1,234,這招,0.6291982896263157
2,234,訂閱,0.6291982896263157
3,234,簡直,0.6291982896263157
4,234,難看,0.6291982896263157
0,235,小時,1.0395450002521738
1,235,這樣,1.0395450002521738
2,235,訂餐,0.5197725001260869
3,235,延遲,0.5197725001260869
4,235,中間,0.5197725001260869
0,236,覺得,1.2583965792526315
1,236,因為,0.6291982896263157
2,236,熊貓,0.6291982896263157
3,236,那個,0.6291982896263157
4,236,pro,0.6291982896263157
0,237,延點,1.19547675029
1,237,個餐,1.19547675029
2,237,一個多,1.19547675029
3,237,小時,1.19547675029
4,237,都還,1.19547675029
0,238,免運,1.9924612504833332
1,238,還有,1.9924612504833332
2,238,夠低,1.9924612504833332
3,238,請問,1.9924612504833332
4,238,變相漲價,1.9924612504833332
0,239,我們,1.1569129841516128
1,239,一個,0.5784564920758064
2,239,處理,0.5784564920758064
3,239,客服,0.559327034523871
4,239,外送,0.38563766138387096
0,240,厲害,1.7078239289857142
1,240,那麼,1.7078239289857142
2,240,收錢,1.7078239289857142
3,240,很會,1.7078239289857142
4,240,團退,1.7078239289857142
0,241,訂閱,1.1385492859904762
1,241,訂單,1.1385492859904762
2,241,費用,1.1385492859904762
3,241,加收,0.9825865441428571
4,241,年費,0.5692746429952381
0,242,Foodpanda,3.9849225009666664
1,242,難看,3.9849225009666664
2,242,真的,1.8779141014566667
0,243,PRO,0.6641537501611111
1,243,會員,0.6641537501611111
2,243,還要,0.6641537501611111
3,243,還是,0.6641537501611111
4,243,因為,0.6641537501611111
0,244,期間,1.3283075003222222
1,244,退訂,1.3283075003222222
2,244,退費,1.3283075003222222
3,244,還會,1.3283075003222222
4,244,隨便,1.3283075003222222
0,245,暫停營業,1.3283075003222222
1,245,點成,1.3283075003222222
2,245,沒什麼,1.3283075003222222
3,245,選擇,1.3283075003222222
4,245,怎麼回事,1.3283075003222222
0,246,app,1.0395450002521738
1,246,更新,0.57875966136
2,246,什麼,0.5197725001260869
3,246,選擇,0.5197725001260869
4,246,出現,0.5197725001260869
0,247,介面,1.650941308925
1,247,難用,1.4943459378625
2,247,我要,1.4943459378625
3,247,轉去,1.4943459378625
4,247,訂閱,1.4943459378625
0,248,雖然,0.25435675538085106
1,248,年訂,0.25435675538085106
2,248,解約,0.25435675538085106
3,248,熊貓,0.25435675538085106
4,248,訂會,0.25435675538085106
0,249,退費,2.988691875725
1,249,不爽,2.55927900145
2,249,一年,1.3240516131125
3,249,不能,0.997541208625
0,250,出來,5.97738375145
1,250,六顆,5.97738375145
0,251,每個,0.9962306252416666
1,251,會員費,0.9962306252416666
2,251,現在,0.9962306252416666
3,251,每筆,0.9962306252416666
4,251,月費,0.9962306252416666
0,252,會員,0.74717296893125
1,252,減免,0.74717296893125
2,252,運費,0.74717296893125
3,252,以後,0.74717296893125
4,252,起價,0.74717296893125
0,253,平台,0.41628936570333336
1,253,推廣,0.39849225009666667
2,253,訂閱,0.39849225009666667
3,253,年費,0.39849225009666667
4,253,之後,0.39849225009666667
0,254,加收,0.9825865441428571
1,254,誠信,0.5692746429952381
2,254,調閱,0.5692746429952381
3,254,年費,0.5692746429952381
4,254,結果,0.5692746429952381
0,255,會員,0.6462036488054054
1,255,費用,0.6462036488054054
2,255,建議,0.3231018244027027
3,255,ubereats,0.3231018244027027
4,255,這間,0.3231018244027027
0,256,什麼,0.8855383335481481
1,256,標題,0.4427691667740741
2,256,廣告,0.4427691667740741
3,256,先騙,0.4427691667740741
4,256,年費,0.4427691667740741
0,257,Uber,0.8539119644928571
1,257,eats,0.8539119644928571
2,257,處理,0.8539119644928571
3,257,那麼,0.8539119644928571
4,257,多錢,0.8539119644928571
0,258,沒有,1.7078239289857144
1,258,店家,1.37685682499
2,258,司機,1.1385492859904762
3,258,水準,0.5692746429952381
4,258,飆車,0.5692746429952381
0,259,會員,1.9924612504833332
1,259,已經,0.9962306252416666
2,259,pro,0.9962306252416666
3,259,還要,0.9962306252416666
4,259,我加,0.9962306252416666
0,260,費有,1.7078239289857142
1,260,業者,1.7078239289857142
2,260,外送員,1.7078239289857142
3,260,現在,1.7078239289857142
4,260,會員,1.7078239289857142
0,261,預警,2.39095350058
1,261,盤子,2.39095350058
2,261,多收,2.0579519478600004
3,261,使用者,1.8418659539499997
4,261,平台,1.2488680971100001
0,262,拒用,6.14561986975
1,262,變相漲價,5.97738375145
0,263,收費,11.9547675029
0,264,UBER,0.5313230001288889
1,264,運費,0.5313230001288889
2,264,你們,0.5313230001288889
3,264,平台,0.41628936570333336
4,264,本來,0.26566150006444444
0,265,說會,2.988691875725
1,265,提前,1.5844991013125
2,265,公告,1.3746677175925
3,265,不是,0.947452535825
0,266,繳了,2.988691875725
1,266,年費,2.988691875725
2,266,還要,2.988691875725
3,266,平台,1.5610851213875
0,267,超爛,11.9547675029
0,268,訂單,0.597738375145
1,268,問題,0.597738375145
2,268,預定,0.597738375145
3,268,暫時,0.597738375145
4,268,關閉,0.597738375145
0,269,12.35,2.988691875725
1,269,沒有,2.988691875725
2,269,外送,2.988691875725
3,269,可笑,2.0179330085925
0,271,千萬別,1.19547675029
1,271,被騙,1.19547675029
2,271,年費,1.19547675029
3,271,會員,1.19547675029
4,271,因為,1.19547675029
0,272,每單,0.5560356978093023
1,272,壓榨,0.5560356978093023
2,272,平台,0.29043444118837214
3,272,外送費,0.27801784890465114
4,272,70,0.27801784890465114
0,273,我連,1.9924612504833332
1,273,五塊,1.9924612504833332
2,273,不讓,1.9924612504833332
3,273,再見,1.9924612504833332
4,273,還有,1.9924612504833332
0,274,行駛,0.5831593903853658
1,274,外送,0.5831593903853658
2,274,路上,0.30650779699268293
3,274,縣道,0.2915796951926829
4,274,手機,0.2915796951926829
0,275,消費者,1.4943459378625
1,275,購買,1.4943459378625
2,275,pro,1.4943459378625
3,275,漲價,1.4943459378625
4,275,雖然,1.4943459378625
0,276,千萬,1.7078239289857142
1,276,會員,1.7078239289857142
2,276,訂閱,1.7078239289857142
3,276,還被,1.7078239289857142
4,276,額外收費,1.7078239289857142
0,277,賠償,0.9563814002319999
1,277,重點,0.47819070011599996
2,277,標題,0.47819070011599996
3,277,關於,0.47819070011599996
4,277,系統,0.47819070011599996
0,278,order,1.2808679467392856
1,278,will,0.8539119644928571
2,278,careful,0.42695598224642856
3,278,before,0.42695598224642856
4,278,making,0.42695598224642856
0,279,傑出,0.9962306252416666
1,279,pro,0.9962306252416666
2,279,會員,0.9962306252416666
3,279,從來沒,0.9962306252416666
4,279,看過,0.9962306252416666
0,280,這麼,0.7712753227677419
1,280,訂閱,0.7712753227677419
2,280,服務,0.7712753227677419
3,280,沒有,0.7712753227677419
4,280,制未下,0.38563766138387096
0,281,選項,1.9924612504833332
1,281,評分,0.9962306252416666
2,281,外送員,0.9962306252416666
3,281,有時候,0.9962306252416666
4,281,送餐,0.9962306252416666
0,282,誠信,1.9924612504833332
1,282,隨意,1.9924612504833332
2,282,會員費,1.9924612504833332
3,282,平台,1.0407234142583335
4,282,增加,0.7621664645966666
0,283,不給,2.988691875725
1,283,對不起,2.988691875725
2,283,一星,2.70240879965
3,283,自己,0.880759708385
0,284,繳了,2.39095350058
1,284,年費,2.39095350058
2,284,現在,2.39095350058
3,284,還要,2.39095350058
4,284,平台,1.2488680971100001
0,285,2022,0.34651500008405794
1,285,餐點,0.34651500008405794
2,285,沒有,0.34651500008405794
3,285,折價券,0.34651500008405794
4,285,補償,0.34651500008405794
0,286,爛死,3.9849225009666664
1,286,漲價,3.9849225009666664
2,286,整天,2.6016176965133333
0,287,客服,0.6668899257784615
1,287,App,0.4597987501115384
2,287,帳戶,0.4597987501115384
3,287,登入後,0.4597987501115384
4,287,pro,0.4597987501115384
0,288,漲價,5.97738375145
1,288,先刪,5.97738375145
0,289,漲價,1.0867970457181817
1,289,調漲,1.0867970457181817
2,289,服務,1.0867970457181817
3,289,你們,1.0867970457181817
4,289,髒話,1.0867970457181817
0,290,平台,1.7840972815857143
1,290,那麼,1.7078239289857142
2,290,難永有,1.7078239289857142
3,290,什麼,1.7078239289857142
4,290,臉來,1.7078239289857142
0,291,送餐,1.9924612504833332
1,291,超過,1.9924612504833332
2,291,時間,1.9924612504833332
3,291,訂單,1.9924612504833332
4,291,退款,1.6823358603666667
0,292,價格,2.988691875725
1,292,比店,2.988691875725
2,292,內貴,2.988691875725
3,292,大部分,1.3764130236325
0,293,每個,0.6291982896263157
1,293,餐點,0.6291982896263157
2,293,價格,0.6291982896263157
3,293,畢竟,0.6291982896263157
4,293,餐飲,0.6291982896263157
0,294,訂閱,0.5560356978093023
1,294,額外,0.5560356978093023
2,294,長期,0.5560356978093023
3,294,原本,0.47644913635534886
4,294,一封,0.35443171223348835
0,295,加收,1.4738798162142857
1,295,消費者,0.8539119644928571
2,295,花錢買,0.8539119644928571
3,295,會員,0.8539119644928571
4,295,現在,0.8539119644928571
0,296,退款,1.2016684716904762
1,296,帳戶,0.5692746429952381
2,296,請問,0.5692746429952381
3,296,你們,0.5692746429952381
4,296,一個月,0.5692746429952381
0,297,什麼,2.39095350058
1,297,墓園,2.39095350058
2,297,旗津,2.39095350058
3,297,不行,1.261864121056
4,297,可以,0.701023850432
0,298,外送員,2.988691875725
1,298,素質,2.988691875725
2,298,一點,2.988691875725
3,298,可不可以,2.540752008425
0,299,有開,1.19547675029
1,299,foodpanda,1.19547675029
2,299,顯示,1.19547675029
3,299,沒開,1.19547675029
4,299,暫時,1.19547675029
0,300,app,2.39095350058
1,300,store,1.19547675029
2,300,打開,1.19547675029
3,300,無法,1.19547675029
4,300,團購,1.19547675029
0,301,幾次,0.7969845001933333
1,301,處理,0.7969845001933333
2,301,客服,0.577971269008
3,301,從沒,0.39849225009666667
4,301,補償,0.39849225009666667
0,302,客服,0.5201741421072
1,302,沒有,0.47819070011599996
2,302,聯絡,0.47819070011599996
3,302,不會,0.47819070011599996
4,302,維修,0.47819070011599996
0,303,半小時,0.6462036488054054
1,303,熊貓,0.6462036488054054
2,303,沒有,0.6462036488054054
3,303,一樣,0.6462036488054054
4,303,地址,0.41471171072324325
0,304,顯示,1.0867970457181817
1,304,錯誤,1.0867970457181817
2,304,無法,1.0867970457181817
3,304,訂單,1.0867970457181817
4,304,刪掉,1.0867970457181817
0,305,分鐘,1.5939690003866667
1,305,延到,0.80726121218
2,305,原訂,0.7969845001933333
3,305,時間,0.7969845001933333
4,305,30,0.7969845001933333
0,306,客戶,0.9962306252416666
1,306,取消,0.5449418519166667
2,306,夢想家,0.4981153126208333
3,306,複合,0.4981153126208333
4,306,送貨員,0.4981153126208333
0,307,餐點,0.8747390855780487
1,307,外送員,0.8747390855780487
2,307,聯絡,0.5831593903853658
3,307,丟在,0.2915796951926829
4,307,公寓樓,0.2915796951926829
0,308,你們,2.39095350058
1,308,而已,1.344579047156
2,308,真的,1.126748460874
3,308,只有,0.8734624390560001
4,308,知道,0.794821708
0,309,備註,0.597738375145
1,309,開放,0.597738375145
2,309,餐點,0.597738375145
3,309,我們,0.597738375145
4,309,共食,0.597738375145
0,310,兩個,0.9962306252416666
1,310,地址,0.9590208310475001
2,310,同間,0.4981153126208333
3,310,兩次,0.4981153126208333
4,310,東西,0.4981153126208333
0,311,吐司,1.1006275392833333
1,311,東西,0.9962306252416666
2,311,貴到,0.9962306252416666
3,311,兩杯,0.9962306252416666
4,311,250,0.9962306252416666
0,312,東西,0.5023011555840335
1,312,外送員,0.5023011555840335
2,312,電聯,0.30138069335042017
3,312,確認,0.30138069335042017
4,312,你們,0.30138069335042017
0,313,永遠,2.39095350058
1,313,分鐘,2.39095350058
2,313,訂單,1.19547675029
3,313,30,1.19547675029
4,313,90,1.19547675029
0,314,人員,1.0867970457181817
1,314,外宿,0.6318489841818182
2,314,熊貓,0.5433985228590908
3,314,騷擾,0.5433985228590908
4,314,訊息,0.5433985228590908
0,315,直說,1.3283075003222222
1,315,手機號碼,1.3283075003222222
2,315,之後,1.3283075003222222
3,315,訂閱,1.3283075003222222
4,315,你們,1.3283075003222222
0,316,變成,1.0867970457181817
1,316,年費,0.5433985228590908
2,316,問題,0.5433985228590908
3,316,服從,0.5433985228590908
4,316,解決問題,0.5433985228590908
0,317,訂單,1.19547675029
1,317,30,0.8966075627174999
2,317,一個半,0.597738375145
3,317,小時,0.597738375145
4,317,預計,0.597738375145
0,318,一樣,2.988691875725
1,318,打字,2.6606452785
2,318,更新,1.66393402641
3,318,不能,0.997541208625
0,319,帳號,0.9195975002230768
1,319,訂餐,0.9195975002230768
2,319,結帳,0.9195975002230768
3,319,登出,0.8129594724461539
4,319,頁面,0.4597987501115384
0,320,一顆,3.4156478579714284
1,320,多餘,1.7078239289857142
2,320,不然,1.0397059040042858
3,320,最低,0.8913744670871429
4,320,只能,0.7561825989528571
0,321,太爛,5.97738375145
1,321,定位,3.47159014055
0,322,他們,0.703221617817647
1,322,運費,0.4219329706905882
2,322,收取,0.3592224519261176
3,322,還是,0.2812886471270588
4,322,優惠券,0.2812886471270588
0,323,訂個,1.0867970457181817
1,323,系統,1.0867970457181817
2,323,問題,1.0867970457181817
3,323,顯示,1.0867970457181817
4,323,錯誤,1.0867970457181817
0,324,價格,1.4943459378625
1,324,還是,1.4943459378625
2,324,覺得,1.4943459378625
3,324,出門,1.4943459378625
4,324,比較,1.4943459378625
0,325,無法,1.0867970457181817
1,325,pandapro,0.7245313638121211
2,325,享有,0.4229708768375757
3,325,登入,0.36226568190606057
4,325,偶爾,0.36226568190606057
0,326,這個,0.6291982896263157
1,326,外送員,0.6291982896263157
2,326,什麼,0.6291982896263157
3,326,這樣,0.6291982896263157
4,326,沒有,0.6291982896263157
0,327,儲存,0.8539119644928571
1,327,全數,0.8539119644928571
2,327,什麼,0.8539119644928571
3,327,問題,0.8539119644928571
4,327,後續,0.8539119644928571
0,328,送達,0.7969845001933333
1,328,時間,0.7969845001933333
2,328,永遠,0.7969845001933333
3,328,延遲,0.7969845001933333
4,328,餐點,0.7969845001933333
0,330,什麼,1.4943459378625
1,330,APP,1.4943459378625
2,330,打開,1.4943459378625
3,330,帳號,1.4943459378625
4,330,不見,1.4943459378625
0,331,優惠,3.9849225009666664
1,331,別人,3.9849225009666664
2,331,那麼,3.9849225009666664
0,332,覺得,2.39095350058
1,332,現在,2.39095350058
2,332,優惠,2.39095350058
3,332,幾乎,2.39095350058
4,332,沒有,2.39095350058
0,333,減速,0.597738375145
1,333,車子,0.597738375145
2,333,出來,0.597738375145
3,333,我車,0.597738375145
4,333,右轉,0.597738375145
0,334,訂閱,0.8855383335481481
1,334,這種,0.8855383335481481
2,334,折扣,0.6291485837422223
3,334,什麼,0.4427691667740741
