,ID,keyword,weight
4,334,設計,0.4427691667740741
0,335,很爛,1.3283075003222222
1,335,選擇,1.3283075003222222
2,335,發生,1.3283075003222222
3,335,錯誤,1.3283075003222222
4,335,付款,0.9806115374155555
0,336,現在,2.988691875725
1,336,購買,2.988691875725
2,336,東西,2.988691875725
3,336,不能,0.997541208625
0,337,刪除,2.39095350058
1,337,app,2.39095350058
2,337,失望,1.456387733692
3,337,令人,1.2602552637120001
4,337,十分,0.9726050775659999
0,338,上個月,0.8539119644928571
1,338,繳了,0.8539119644928571
2,338,年費,0.8539119644928571
3,338,什麼,0.8539119644928571
4,338,也點,0.8539119644928571
0,339,外送員,1.3283075003222222
1,339,棄單,1.3283075003222222
2,339,沒有,1.3283075003222222
3,339,轉單,1.3283075003222222
4,339,一個,1.3283075003222222
0,340,處理,0.7319245409938775
1,340,分類,0.48794969399591837
2,340,Uber,0.48794969399591837
3,340,2022,0.48794969399591837
4,340,還是,0.48794969399591837
0,341,止付,0.6318489841818182
1,341,會費,0.5433985228590908
2,341,重複,0.5433985228590908
3,341,死不承認,0.5433985228590908
4,341,堅持,0.5433985228590908
0,342,panda,1.19547675029
1,342,box,1.19547675029
2,342,頁面,1.19547675029
3,342,快點,1.19547675029
4,342,修復,1.19547675029
0,343,Uber,5.97738375145
1,343,很多,2.429141335425
0,344,辦法,1.3283075003222222
1,344,地址,0.8524629609311112
2,344,之後,0.6641537501611111
3,344,沒有,0.6641537501611111
4,344,儲存,0.6641537501611111
0,345,修好,1.3308157390442859
1,345,登入,0.8539119644928571
2,345,那邊,0.8539119644928571
3,345,什麼,0.8539119644928571
4,345,gmail,0.8539119644928571
0,346,包月費,1.19547675029
1,346,不斷,1.19547675029
2,346,上漲,1.19547675029
3,346,優惠,1.19547675029
4,346,越來越,1.19547675029
0,347,一個半,1.9924612504833332
1,347,小時,1.9924612504833332
2,347,結果,1.9924612504833332
3,347,自動,1.9924612504833332
4,347,訂單,1.9924612504833332
0,348,出現,0.9563814002319999
1,348,一個,0.9563814002319999
2,348,問題,0.9563814002319999
3,348,有夠,0.47819070011599996
4,348,誇張,0.47819070011599996
0,349,剛好,0.47819070011599996
1,349,對帳,0.47819070011599996
2,349,一千多塊,0.47819070011599996
3,349,什麼,0.47819070011599996
4,349,重複,0.47819070011599996
0,350,評分,1.1954767502900001
1,350,視窗,0.7969845001933333
2,350,開使,0.39849225009666667
3,350,沒有,0.39849225009666667
4,350,下載,0.39849225009666667
0,351,11,1.0867970457181817
1,351,下單,1.0867970457181817
2,351,12,1.0867970457181817
3,351,中午,0.6360845813081818
4,351,點初,0.5433985228590908
0,352,運費,2.39095350058
1,352,越來越,2.39095350058
2,352,點不,2.39095350058
3,352,真的,1.126748460874
4,352,下去,1.117708508866
0,353,一顆,5.97738375145
1,353,不值,4.79159476922
0,354,客服,0.5475517285338948
1,354,送錯,0.5033586317010526
2,354,外送,0.3775189737757894
3,354,外送員,0.3775189737757894
4,354,無法,0.3775189737757894
0,355,點進,1.3283075003222222
1,355,App,1.3283075003222222
2,355,顯示,1.3283075003222222
3,355,發生,1.3283075003222222
4,355,錯誤,1.3283075003222222
0,356,現在,2.988691875725
1,356,熊貓,2.988691875725
2,356,優惠,2.988691875725
3,356,比較,2.988691875725
0,357,Fast,3.9849225009666664
1,357,super,3.9849225009666664
2,357,efficient,3.9849225009666664
0,358,外送員,1.5939690003866667
1,358,餐點,0.7969845001933333
2,358,無法,0.7969845001933333
3,358,聯絡,0.7969845001933333
4,358,學學,0.7969845001933333
0,359,外送費,0.6291982896263157
1,359,是給,0.6291982896263157
2,359,外送員,0.6291982896263157
3,359,的話,0.6291982896263157
4,359,便當,0.6291982896263157
0,360,登入,1.1120713956186046
1,360,信箱,0.6764640720404651
2,360,問題,0.5560356978093023
3,360,系統,0.27801784890465114
4,360,帳號,0.27801784890465114
0,361,沒有,0.27801784890465114
1,361,顧客,0.27801784890465114
2,361,運費,0.27801784890465114
3,361,全關,0.18534523260310076
4,361,辦法,0.18534523260310076
0,362,熊貓,2.988691875725
1,362,優惠,2.988691875725
2,362,超市,1.9484136910575
3,362,根本,1.382532510225
0,363,延遲,0.9195975002230768
1,363,一個,0.9195975002230768
2,363,小時,0.9195975002230768
3,363,反應,0.9195975002230768
4,363,換來,0.9195975002230768
0,364,餐廳,0.9962306252416666
1,364,下單,0.74717296893125
2,364,訂單,0.4981153126208333
3,364,40,0.4981153126208333
4,364,分鐘,0.4981153126208333
0,365,訊息,1.9924612504833332
1,365,外送員,1.9924612504833332
2,365,一直,1.1391264830925
3,365,轉圈,0.9962306252416666
4,365,怎麼,0.9962306252416666
0,366,越來越,5.97738375145
1,366,刪除,5.97738375145
0,367,動不動,0.8539119644928571
1,367,延後,0.8539119644928571
2,367,送達,0.8539119644928571
3,367,時間,0.8539119644928571
4,367,一延,0.8539119644928571
0,368,四杯,4.2673551211000005
1,368,我連,3.9849225009666664
2,368,奶茶,3.4210304974
0,369,電話號碼,1.9924612504833332
1,369,一樣,0.9962306252416666
2,369,一個,0.9962306252416666
3,369,生鮮,0.4981153126208333
4,369,付現金,0.4981153126208333
0,370,方便,0.5478935385017392
1,370,對於,0.5197725001260869
2,370,我們,0.5197725001260869
3,370,這個,0.5197725001260869
4,370,有外,0.5197725001260869
0,371,趕快,5.97738375145
1,371,修好,4.657855086655
0,372,懷疑,1.3793962503346153
1,372,客服,0.6668899257784615
2,372,客人,0.5140949400215384
3,372,包裝,0.4597987501115384
4,372,明顯,0.4597987501115384
0,373,你們,1.9924612504833332
1,373,請問,0.6641537501611111
2,373,外送員,0.6641537501611111
3,373,素質,0.6641537501611111
4,373,怎樣,0.6641537501611111
0,374,客服,0.6668899257784615
1,374,有在爛,0.4597987501115384
2,374,pro,0.4597987501115384
3,374,會員,0.4597987501115384
4,374,沒收,0.4597987501115384
0,375,訂單,1.0246943573914284
1,375,客服,0.495403944864
2,375,傻傻的,0.37735801346857145
3,375,取消,0.3736744127428571
4,375,通知,0.34530343386514284
0,376,門口,0.7201667170421687
1,376,你們,0.7201667170421687
2,376,接觸,0.576133373633735
3,376,外送員,0.576133373633735
4,376,餐點,0.36008335852108436
0,377,無法,5.1234717869571424
1,377,pro,1.7078239289857142
2,377,權利,1.7078239289857142
3,377,解決問題,1.7078239289857142
4,377,使用,0.6451857061128571
0,378,結果,0.9962306252416666
1,378,同一時間,0.9962306252416666
2,378,顯示,0.9962306252416666
3,378,暫時,0.9962306252416666
4,378,關閉,0.9962306252416666
0,379,延遲,0.7712753227677419
1,379,餐點,0.38563766138387096
2,379,送達,0.38563766138387096
3,379,時間,0.38563766138387096
4,379,預期,0.38563766138387096
0,380,english,2.988691875725
1,380,translation,2.988691875725
2,380,thank,2.988691875725
3,380,..,2.988691875725
0,381,現在,5.97738375145
1,381,不好,2.835583266505
0,382,外送員,2.812886471270588
1,382,遇到,0.7259415125564705
2,382,審核,0.703221617817647
3,382,動不動,0.703221617817647
4,382,脾氣,0.703221617817647
0,383,我列,1.9924612504833332
1,383,缺點,1.9924612504833332
2,383,堪比,1.9924612504833332
3,383,字典,1.6086970683216668
4,383,厚度,1.2648238071366666
0,384,想點,1.4943459378625
1,384,暫時,1.4943459378625
2,384,關閉,1.4943459378625
3,384,沒有,1.4943459378625
4,384,是點,1.4943459378625
0,385,結論,5.97738375145
1,385,退訂,5.97738375145
0,386,服務態度,2.988691875725
1,386,品質,2.988691875725
2,386,優良,2.988691875725
3,386,非常,1.225820751585
0,387,速度快,8.53470163695
0,388,處理,2.1735940914363634
1,388,一顆,1.0867970457181817
2,388,傳送,1.0867970457181817
3,388,訊息,1.0867970457181817
4,388,請客,1.0867970457181817
0,389,建議,0.8539119644928571
1,389,轉單,0.8539119644928571
2,389,系統,0.8539119644928571
3,389,app,0.8539119644928571
4,389,願意,0.8539119644928571
0,390,同支,2.988691875725
1,390,電話號碼,2.988691875725
2,390,無法,2.988691875725
3,390,登入,2.988691875725
0,391,現代人,2.39095350058
1,391,好幫手,2.39095350058
2,391,忙碌,1.6108477753839998
3,391,方便,1.260155138554
4,391,快速,1.15137393504
0,392,退款,0.7968959338578947
1,392,帳戶,0.6291982896263157
2,392,問題,0.6291982896263157
3,392,這個,0.6291982896263157
4,392,客服,0.45629310711157894
0,393,方便,3.150387846385
1,393,快速,2.8784348376
0,394,體驗,5.97738375145
1,394,非常,2.45164150317
0,395,建議,1.7078239289857142
1,395,機制,1.7078239289857142
2,395,客訴,1.7078239289857142
3,395,流程,1.1093018229842857
4,395,方便,0.9001108132528571
0,396,沒有,0.7712753227677419
1,396,顆星,0.7712753227677419
2,396,sop,0.38563766138387096
3,396,外送,0.38563766138387096
4,396,素質,0.38563766138387096
0,397,處理,1.4943459378625
1,397,態度,1.4943459378625
2,397,極度,1.4943459378625
3,397,加強,1.4943459378625
4,397,爛到,1.4943459378625
0,398,好評,5.97738375145
1,398,五星,4.647753732995
0,399,好用,10.642581114
0,400,進去,1.9924612504833332
1,400,菜單,1.9924612504833332
2,400,無法,1.9924612504833332
3,400,開啟,1.9924612504833332
4,400,更新,1.10928935094
0,401,會員,0.8539119644928571
1,401,沒有,0.8539119644928571
2,401,無時無刻,0.42695598224642856
3,401,有沒有,0.42695598224642856
4,401,暫時,0.42695598224642856
0,402,送達,0.7319245409938775
1,402,無法,0.7319245409938775
2,402,時間,0.7319245409938775
3,402,預訂,0.48794969399591837
4,402,結果,0.48794969399591837
0,403,評價,1.1569129841516128
1,403,餐廳,0.7712753227677419
2,403,常常,0.3917318144767742
3,403,幾家,0.38563766138387096
4,403,只會,0.38563766138387096
0,404,錯誤,1.1385492859904762
1,404,客服,0.82567324144
2,404,退費,0.5692746429952381
3,404,問題,0.5692746429952381
4,404,進不去,0.5692746429952381
0,405,團購,0.5692746429952381
1,405,飲料,0.5692746429952381
2,405,帳號,0.5692746429952381
3,405,確認,0.5692746429952381
4,405,他們,0.28463732149761906
0,406,湯品,2.988691875725
1,406,擠壓,2.988691875725
2,406,有漏,2.988691875725
3,406,第一次,1.4275114927675
0,407,餓死,11.9547675029
0,408,同一個,1.9924612504833332
1,408,電話,1.9924612504833332
2,408,一個,1.9924612504833332
3,408,地址,1.2786944413966668
4,408,只能,0.8822130321116667
0,409,準確度,3.9849225009666664
1,409,越來越,3.9849225009666664
2,409,定位,2.3143934270333335
0,410,UberEAT,1.4943459378625
1,410,同樣,0.74717296893125
2,410,問題,0.74717296893125
3,410,罐頭,0.74717296893125
4,410,訊息,0.74717296893125
0,411,錯誤,1.9924612504833332
1,411,視窗,1.9924612504833332
2,411,無法,1.9924612504833332
3,411,訂餐,1.9924612504833332
4,411,跳出,1.40403568334
0,412,發生,1.2367000865068964
1,412,錯誤,1.2367000865068964
2,412,結帳,0.824466724337931
3,412,決定,0.4122333621689655
4,412,好要,0.4122333621689655
0,413,搜尋,0.46426281564660193
1,413,東西,0.34819711173495144
2,413,優惠,0.34819711173495144
3,413,午餐,0.2758211898969902
4,413,app,0.23213140782330097
0,414,辦法,1.3283075003222222
1,414,點餐,1.3283075003222222
2,414,進不了,1.3283075003222222
3,414,變成,1.3283075003222222
4,414,佔用,1.3283075003222222
0,415,期間,2.39095350058
1,415,美食,1.819331321448
2,415,疫情,1.6173094240299999
3,415,享受,1.283261801738
4,415,方法,0.993561006008
0,416,方便,3.150387846385
1,416,清楚,2.824767756445
0,417,餐點,0.5831593903853658
1,417,時候,0.5831593903853658
2,417,拿到,0.3493914710917073
3,417,熊貓,0.2915796951926829
4,417,爛是,0.2915796951926829
0,418,一顆,1.1385492859904762
1,418,平台,0.5946990938619048
2,418,公認,0.5692746429952381
3,418,爛的,0.5692746429952381
4,418,外送,0.5692746429952381
0,419,交通規則,1.9924612504833332
1,419,很難,1.9924612504833332
2,419,唸書,1.9924612504833332
3,419,低賤,1.9924612504833332
4,419,狗東西,1.9924612504833332
0,420,爛到,5.97738375145
1,420,沒話說,5.97738375145
0,421,什麼,0.9563814002319999
1,421,這麼,0.9563814002319999
2,421,app,0.9563814002319999
3,421,衝三小,0.47819070011599996
4,421,寄個,0.47819070011599996
0,422,飲料,0.45397851276835444
1,422,外送員,0.3026523418455696
2,422,接觸,0.3026523418455696
3,422,特別,0.3026523418455696
4,422,客服,0.21948276038278483
0,423,會員,1.8391950004461537
1,423,顯示,0.9195975002230768
2,423,關閉,0.9195975002230768
3,423,沒買,0.9195975002230768
4,423,手機,0.9195975002230768
0,424,店家,0.8761816159027273
1,424,你們,0.7245313638121211
2,424,點的餐,0.36226568190606057
3,424,直說,0.36226568190606057
4,424,準備,0.36226568190606057
0,425,客服,3.467827614048
1,425,申請,2.39095350058
2,425,這個,2.39095350058
3,425,回覆,2.20206117882
0,426,訂閱,1.0867970457181817
1,426,打開,1.0867970457181817
2,426,來看,1.0867970457181817
3,426,外送,1.0867970457181817
4,426,幾百間,1.0867970457181817
0,427,錯誤,2.988691875725
1,427,出現,1.4943459378625
2,427,什麼,1.4943459378625
3,427,情況,1.4943459378625
4,427,進去,1.4943459378625
0,428,確認,0.9195975002230768
1,428,下單,0.9195975002230768
2,428,登入,0.9195975002230768
3,428,帳戶,0.9195975002230768
4,428,發生,0.9195975002230768
0,429,外送員,1.1385492859904762
1,429,系統,0.8539119644928572
2,429,送達,0.8539119644928572
3,429,時間,0.8539119644928572
4,429,困擾,0.8539119644928572
0,430,外送員,0.8855383335481481
1,430,半小時,0.4427691667740741
2,430,訂單,0.4427691667740741
3,430,期間,0.4427691667740741
4,430,通電話,0.4427691667740741
0,431,沒有,1.1385492859904762
1,431,系統,1.1385492859904762
2,431,點擊,0.5692746429952381
3,431,餐點,0.5692746429952381
4,431,app,0.5692746429952381
0,432,輸入,1.5939690003866667
1,432,驗證碼,0.7969845001933333
2,432,一組,0.7969845001933333
3,432,兩次,0.7969845001933333
4,432,系統,0.7969845001933333
0,433,訂餐,0.74717296893125
1,433,還要,0.74717296893125
2,433,收外,0.74717296893125
3,433,送費,0.74717296893125
4,433,直說,0.74717296893125
0,435,外送員,1.406443235635294
1,435,餐點,0.703221617817647
2,435,浪費,0.703221617817647
3,435,素質,0.703221617817647
4,435,評價,0.703221617817647
0,436,一個,2.39095350058
1,436,餐點,2.39095350058
2,436,兩個,2.39095350058
3,436,小時,2.39095350058
4,436,還沒送,2.39095350058
0,437,我們,0.824466724337931
1,437,聯繫,0.824466724337931
2,437,休息時間,0.4122333621689655
3,437,小時,0.4122333621689655
4,437,結果,0.4122333621689655
0,438,app,5.97738375145
1,438,垃圾,3.99494050397
0,439,變成,1.19547675029
1,439,我訂,0.597738375145
2,439,一個,0.597738375145
3,439,麥當勞,0.597738375145
4,439,10.30,0.597738375145
0,440,服務,2.39095350058
1,440,很爛,2.39095350058
2,440,訂單,2.39095350058
3,440,延後,2.39095350058
4,440,一直,0.911301186474
0,441,打電話,1.4943459378625
1,441,Panda,1.4943459378625
2,441,顯示,1.4943459378625
3,441,感覺,1.4943459378625
4,441,pro,1.4943459378625
0,442,延遲,1.4943459378625
1,442,通知,0.50356750772
2,442,訂單,0.4981153126208333
3,442,沒有,0.4981153126208333
4,442,發現,0.4981153126208333
0,443,出餐,2.39095350058
1,443,整個,2.39095350058
2,443,延遲,2.39095350058
3,443,小時,2.39095350058
4,443,是否,1.048883682488
0,444,結果,0.6641537501611111
1,444,還有,0.6641537501611111
2,444,不爽,0.5687286669888889
3,444,一堆,0.42314130504999997
4,444,不然,0.4043300737794444
0,445,可笑,8.07173203437
0,446,爛透,1.4943459378625
1,446,那麼,1.4943459378625
2,446,多錢,1.4943459378625
3,446,系統,1.4943459378625
4,446,不會,1.4943459378625
0,447,沒有,0.39411321438131863
1,447,26,0.2627421429208791
2,447,23,0.2627421429208791
3,447,外送,0.2627421429208791
4,447,麥克,0.2627421429208791
0,448,時間,1.2583965792526315
1,448,訂餐,0.6291982896263157
2,448,預估,0.6291982896263157
3,448,還久,0.6291982896263157
4,448,晚個,0.6291982896263157
0,449,優惠,4.78190700116
1,449,用戶,2.39095350058
2,449,首購,2.39095350058
3,449,沒用到,2.39095350058
0,450,不錯,11.9547675029
0,451,什麼,0.9195975002230768
1,451,沒有,0.4597987501115384
2,451,接單,0.4597987501115384
3,451,不讓,0.4597987501115384
4,451,人馬,0.4597987501115384
0,453,21,0.824466724337931
1,453,結果,0.824466724337931
2,453,進去,0.824466724337931
3,453,00,0.4122333621689655
4,453,訂餐,0.4122333621689655
0,454,App,0.8539119644928571
1,454,難用,0.8539119644928571
2,454,系統,0.8539119644928571
3,454,問題,0.8539119644928571
4,454,只會,0.8539119644928571
0,455,小時,2.988691875725
1,455,誇張,2.988691875725
2,455,真的,1.4084355760925
3,455,可以,0.87627981304
0,456,訂單,0.6831295715942857
1,456,半下,0.34156478579714283
2,456,餐點,0.34156478579714283
3,456,遲遲,0.34156478579714283
4,456,預計,0.34156478579714283
0,457,然後,0.9563814002319999
1,457,pro,0.47819070011599996
2,457,訂餐,0.47819070011599996
3,457,帳號,0.47819070011599996
4,457,超爛,0.47819070011599996
0,458,優惠,1.4943459378625
1,458,外送,1.4943459378625
2,458,品質,1.4943459378625
3,458,核對,1.4943459378625
4,458,訂單,1.4943459378625
0,459,確診,1.3283075003222222
1,459,出門,1.3283075003222222
2,459,熊貓,1.3283075003222222
3,459,用線,1.3283075003222222
4,459,付錢,1.3283075003222222
0,460,買熱,2.39095350058
1,460,送過來,2.39095350058
2,460,變冷,2.39095350058
3,460,爛死,2.39095350058
4,460,是不是,1.170761628204
0,461,多點,1.4943459378625
1,461,還有,1.4943459378625
2,461,優質,1.4943459378625
3,461,餐廳,1.4943459378625
4,461,謝謝,1.4943459378625
0,462,資料,1.0867970457181817
1,462,驗證,1.0867970457181817
2,462,結果,0.5433985228590908
3,462,歷史,0.5433985228590908
4,462,訂單,0.5433985228590908
0,463,30,2.3909535005800002
1,463,時間,1.5939690003866667
2,463,預計,0.7969845001933333
3,463,送達,0.7969845001933333
4,463,這等,0.7969845001933333
0,464,爛透,3.9849225009666664
1,464,變超少,3.9849225009666664
2,464,素食,3.291775320413333
0,465,沒有,1.9924612504833332
1,465,免運,1.9924612504833332
2,465,優惠,1.9924612504833332
3,465,訂購,1.9924612504833332
4,465,很少,1.0358290984566667
0,466,外送員,0.703221617817647
1,466,取消,0.3846648366470588
2,466,單延,0.3516108089088235
3,466,兩個,0.3516108089088235
4,466,小時,0.3516108089088235
0,467,無用,1.0867970457181817
1,467,沒有,1.0867970457181817
2,467,一樣,1.0867970457181817
3,467,無法,1.0867970457181817
4,467,登入,1.0867970457181817
0,468,這樣,0.9195975002230768
1,468,生鮮,0.9195975002230768
2,468,購物車,0.9195975002230768
3,468,繼續,0.9195975002230768
4,468,訂外,0.9195975002230768
0,469,無法,0.9195975002230768
1,469,處理,0.9195975002230768
2,469,拖個,0.9195975002230768
3,469,後悔,0.9195975002230768
4,469,熊貓,0.9195975002230768
0,470,購買,2.988691875725
1,470,刺激,1.3432845421275
2,470,增加,1.143249696895
3,470,可以,0.87627981304
0,471,外送員,0.5692746429952381
1,471,有沒有,0.5692746429952381
2,471,訓練,0.5692746429952381
3,471,電話號碼,0.5692746429952381
4,471,打錯,0.5692746429952381
0,472,沒有,1.9924612504833332
1,472,外送員,1.9924612504833332
2,472,的話,1.9924612504833332
3,472,訂單,1.9924612504833332
4,472,敢不敢,1.6343888482916666
0,473,訂單,0.6641537501611111
1,473,發生,0.6641537501611111
2,473,錯誤,0.6641537501611111
3,473,天要,0.33207687508055556
4,473,東西,0.33207687508055556
0,474,很差,0.9368078158819999
1,474,消費,0.597738375145
2,474,訂單,0.597738375145
3,474,不會,0.597738375145
4,474,送餐,0.597738375145
0,475,熊貓,0.7712753227677419
1,475,店家,0.6218063080599999
2,475,包年,0.38563766138387096
3,475,沒多久,0.38563766138387096
4,475,暫時,0.38563766138387096
0,476,外送員,1.5939690003866667
1,476,小時,0.7969845001933333
2,476,聯絡,0.7969845001933333
3,476,只會,0.7969845001933333
4,476,結果,0.7969845001933333
0,477,結果,0.8855383335481481
1,477,麥當勞,0.4427691667740741
2,477,旁邊,0.4427691667740741
3,477,30,0.4427691667740741
4,477,單單,0.4427691667740741
0,478,明明,0.6731810663895652
1,478,收外,0.5197725001260869
2,478,送費,0.5197725001260869
3,478,品項,0.5197725001260869
4,478,單個,0.5197725001260869
0,479,沒有,1.1569129841516128
1,479,小時,0.7712753227677419
2,479,取消,0.421890466
3,479,餐點,0.38563766138387096
4,479,兩個,0.38563766138387096
0,480,系統,3.9849225009666664
1,480,超級,3.9849225009666664
2,480,穩定,3.9849225009666664
0,481,foodpanda,0.5313230001288889
1,481,然後,0.5313230001288889
2,481,沒有,0.5313230001288889
3,481,訂餐,0.5313230001288889
4,481,一直,0.30376706215800003
0,482,超久,11.9547675029
0,483,東西,1.7078239289857142
1,483,外送員,0.8539119644928571
2,483,接多單,0.8539119644928571
3,483,確認,0.8539119644928571
4,483,跟點,0.8539119644928571
0,484,好吃,8.0985592766
0,485,火鍋,0.9195975002230768
1,485,熊貓,0.9195975002230768
2,485,系統,0.4597987501115384
3,485,問題,0.4597987501115384
4,485,然後,0.4597987501115384
0,486,有時候,3.9849225009666664
1,486,很慢,3.0490291536233336
2,486,真的,1.8779141014566667
0,487,起來,5.97738375145
1,487,可以,1.75255962608
0,489,排到,1.640039106905
1,489,店名,1.0242699782916667
2,489,菜單,0.9962306252416666
3,489,價錢,0.9962306252416666
4,489,有夠,0.9962306252416666
0,490,接完,0.931455244823077
1,490,破爛,0.9195975002230768
2,490,app,0.9195975002230768
3,490,拜託,0.9195975002230768
4,490,別用,0.9195975002230768
0,491,帳號,1.0867970457181817
1,491,pro,0.5433985228590908
2,491,結果,0.5433985228590908
3,491,外帶,0.5433985228590908
4,491,還有,0.5433985228590908
0,492,謝謝你們,2.39095350058
1,492,中幫,2.39095350058
2,492,送餐,2.39095350058
3,492,大雨,1.674249712892
4,492,感激,1.490991566518
0,493,會員,1.0867970457181817
1,493,沒有,1.0867970457181817
2,493,一間,1.0867970457181817
3,493,還要,1.0867970457181817
4,493,這個,1.0867970457181817
0,494,結果,1.1954767502900001
1,494,分鐘,0.7969845001933333
2,494,不能,0.39901648344999996
3,494,點餐,0.39849225009666667
4,494,什麼,0.39849225009666667
0,495,點餐,1.4943459378625
1,495,進去,1.4943459378625
2,495,顯示,1.4943459378625
3,495,錯誤,1.4943459378625
4,495,團體,1.4943459378625
0,496,時間,0.6550557535835616
1,496,11,0.409409845989726
2,496,12,0.409409845989726
3,496,外送,0.3275278767917808
4,496,延長,0.3275278767917808
0,497,時間,1.406443235635294
1,497,下單,0.703221617817647
2,497,一個多,0.703221617817647
3,497,小時,0.703221617817647
4,497,到達,0.703221617817647
0,498,時候,2.39095350058
1,498,訂單,2.39095350058
2,498,何在,1.679883888286
3,498,重要,0.802592770712
4,498,不能,0.7980329668999999
0,499,火大,12.5143832909
0,500,餐點,0.9195975002230768
1,500,遲到,0.9195975002230768
2,500,小時,0.9195975002230768
3,500,訂單,0.9195975002230768
4,500,聯絡,0.9195975002230768
